doi,work_id,title,year,best_sibling_overlap,n_records,admitted_c048
10.1021/ac951136w,2034818034,Quantitative Determination of Total Molar Concentrations of Bioaccumulatable Organic Micropollutants in Water Using C<sub>18</sub> Empore Disk and Molar Detection Techniques,1996.0,0.0,2,False
10.1021/ac971107g,21644763,Synthesis of nanostructured Zirconia to be used as orthopedic implant,2007.0,0.0,2,False
10.1021/ac971107g,2052710657,Confinement and Manipulation of Individual Molecules in Attoliter Volumes,1998.0,0.0,2,False
10.1021/ac980046z,21644657,排泄障害を持った高齢患者の退院調整--脊髄損傷患者への支援を通して (特集 事例に見る 高齢患者の自立への支援),2010.0,0.0,2,False
10.1021/ac980046z,1989313916,Laser-Induced Fluorescence of Perylene in a Microparticle Suspension Environment,1998.0,0.0,2,False
10.1021/ac9806660,9989385,"Acessibilidade física na biblioteca da Faculdade de Educação, Arquitetura e Central da UFRGS a pessoas com deficiência física",2013.0,0.0,2,False
10.1021/ac9806660,2003896820,Adaptation of Capillary Isoelectric Focusing to Microchannels on a Glass Chip,1998.0,0.0,2,False
10.1021/ac9806963,21662937,"Założenia, przebieg i skutki reformy egzekutywy w Izraelu w latach 1992-2001",2012.0,0.0,2,False
10.1021/ac9806963,2052122886,Calcium Phosphate Phase Identification Using XPS and Time-of-Flight Cluster SIMS,1998.0,0.0,2,False
10.1021/ac9808876,10424169,Jurisprudencia y doctrina judicial de actualidad en el ámbito federativo y de la competición profesional (enero 2010-marzo 2010),2010.0,0.0,2,False
10.1021/ac9808876,2077849931,Adjusting the Distance of Electrochemical Microsensors from Secreting Cell Monolayers on the Micrometer Scale Using Impedance,1999.0,0.0,2,False
10.1021/ac9812227,21662790,En entorno de programación Microsoft Visual Studio,2008.0,0.0,2,False
10.1021/ac9812227,2032915147,Cloud Point Extraction as a Preconcentration Step Prior to Capillary Electrophoresis,1999.0,0.0,2,False
10.1021/ac990165u,10424165,"一般社団法人日本設備管理学会人材育成研究センターによる 平成23年度秋季研究発表大会 教育セミナー「ものづくり""智恵リンピック""」を公開実演",2012.0,0.0,2,False
10.1021/ac990165u,2080212641,Microorganism Identification by Mass Spectrometry and Protein Database Searches,1999.0,0.0,2,False
10.1021/ac991050t,10845373,Благотворительность в дореволюционных школах Южного Зауралья,2010.0,0.0,2,False
10.1021/ac991050t,2032623156,Evaluation of Electrospray Transport CID for the Generation of Searchable Libraries,2000.0,0.0,2,False
10.1021/ac991372x,10952543,"P-45 嚢胞形成を伴った胸腺乳頭状腺癌の1例(呼吸器(1),細胞学・基礎と臨床の架け橋,第49回日本臨床細胞学会総会(春期大会))",2008.0,0.0,2,False
10.1021/ac991372x,2093968192,Quantification of Polycyclic Aromatic Hydrocarbons in the NIST Standard Reference Material (SRM1649A) Urban Dust Using Thermal Desorption GC/MS,2000.0,0.0,2,False
10.1021/acs.accounts.7b00495,29493212,«Мягкие» технологии лечения больных с астено-агрипническим синдромом,2012.0,0.0,2,False
10.1021/acs.accounts.7b00495,2790626527,Exploring Strategies To Bias Sequence in Natural and Synthetic Oligomers and Polymers,2018.0,0.0,2,False
10.1021/acs.accounts.9b00356,31588730,The Great Reverse - Part I,2004.0,0.0,2,False
10.1021/acs.accounts.9b00356,2979610748,Reactivity-Based Organic Theranostic Bioprobes,2019.0,0.0,2,False
10.1021/acs.analchem.0c03127,33085455,Estimating Density Contrast From Global Geopotential Fields,2004.0,0.0,2,False
10.1021/acs.analchem.0c03127,3093508846,Arc Plasma-Based Dissociation Device: Fingerprinting Mass Spectrometric Analysis Realized at Atmospheric Condition,2020.0,0.0,2,False
10.1021/acs.analchem.0c03555,33270418,養殖カキ殻は肥料に : 糸島の農協と漁協が連携 カキ殻リサイクル (特集 捨てるを活かす),2012.0,0.0,2,False
10.1021/acs.analchem.0c03555,3108604476,Four-Channel Photothermal Plate Reader for High-Throughput Nanoparticle-Amplified Immunoassay,2020.0,0.0,2,False
10.1021/acs.analchem.1c01792,34297545,5127 幼稚園の環境構成要素と園児の遊び・生活行動との対応に関する研究,1997.0,0.0,2,False
10.1021/acs.analchem.1c01792,3186206294,Cross-Normalization of MALDI Mass Spectrometry Imaging Data Improves Site-to-Site Reproducibility,2021.0,0.0,2,False
10.1021/acs.analchem.1c02890,34455787,Pål Longva utnevnt til ekspedisjonssjef,2005.0,0.0,2,False
10.1021/acs.analchem.1c02890,3198439853,Measuring the Chemical Evolution of Levitated Particles: A Study on the Evaporation of Multicomponent Organic Aerosol,2021.0,0.0,2,False
10.1021/acs.analchem.1c03477,34904835,Protección del trabajador en el desempeño de su prestación laboral,2004.0,0.0,2,False
10.1021/acs.analchem.1c03477,4200110130,Sample Size-Comparable Spectral Library Enhances Data-Independent Acquisition-Based Proteome Coverage of Low-Input Cells,2021.0,0.0,2,False
10.1021/acs.analchem.2c00069,35323012,Geografie ohnisek napětí ve světě,2011.0,0.0,2,False
10.1021/acs.analchem.2c00069,4220955726,"Sensitive, Highly Stable, and Anti-Fouling Electrode with Hexanethiol and Poly-A Modification for Exosomal microRNA Detection",2022.0,0.0,2,False
10.1021/acs.analchem.2c00497,35588463,Tourism development in Nepal.,1982.0,0.0,2,False
10.1021/acs.analchem.2c00497,4280579959,"Sensitive Detection of Sweat Cortisol Using an Organic Electrochemical Transistor Featuring Nanostructured Poly(3,4-Ethylenedioxythiophene) Derivatives in the Channel Layer",2022.0,0.0,2,False
10.1021/acs.analchem.2c03371,36580660,Relating default logic and circumscription,1987.0,0.0,2,False
10.1021/acs.analchem.2c03371,4313312154,Multi-comparative Thermal Proteome Profiling Uncovers New O-GlcNAc Proteins in a System-wide Method,2022.0,0.0,2,False
10.1021/acs.analchem.3c00092,37201201,The attributes of successful dropouts,2005.0,0.0,2,False
10.1021/acs.analchem.3c00092,4377014031,Second-Dimension Temperature Programming System for Comprehensive Two-Dimensional Gas Chromatography. Part 1: Precise Temperature Control Based on Column Electrical Resistance,2023.0,0.0,2,False
10.1021/acs.analchem.3c00093,37201205,巌谷小波の創作「お伽小説」--異界往還物語からみる「少年」と「少女」,2010.0,0.0,2,False
10.1021/acs.analchem.3c00093,4377013443,Second-Dimension Temperature Programming System for Comprehensive Two-Dimensional Gas Chromatography. Part 2: Technical Improvements and Compatibility with Flow Modulation and Time-of-Flight Mass Spectrometry,2023.0,0.0,2,False
10.1021/acs.analchem.3c04015,37888790,"Aspectos ambientales e hidrogeológicos de la Gruta de las Maravillas (Huelva, España)",2003.0,0.0,2,False
10.1021/acs.analchem.3c04015,4387966080,"Rapid Droplet Sampling Interface for Low-Volume, High-Throughput Mass Spectrometry Analysis",2023.0,0.0,2,False
10.1021/acs.analchem.4c02995,39270054,Enfermedades por deficiencias y exceso de las vitaminas,1999.0,0.0,2,False
10.1021/acs.analchem.4c02995,4402504299,Structure Remodeling Strategy for Open-Cage NiFe@Fe-bis-PBA with Enhanced Peroxidase-like Activity To Monitor Tumor Markers,2024.0,0.0,2,False
10.1021/acs.analchem.5b00640,26176595,夜間血圧からみた腎臓生理と睡眠 (特集 CKDと睡眠障害),2012.0,0.0,2,False
10.1021/acs.analchem.5b00640,939961355,Carbon Nanotubes Labeled with Aptamer and Horseradish Peroxidase as a Probe for Highly Sensitive Protein Biosensing by Postelectropolymerization of Insoluble Precipitates on Electrodes,2015.0,0.0,2,False
10.1021/acs.analchem.5b02594,26378678,Abstract 2350: Clinical Feasibility and Applicability of Measuring Pre-ejection Velocity in the Prediction of Myocardial Viability with Delayed-enhanced magnetic Resonance Imaging as a Reference in Patients with Myocardial Infarction,2006.0,0.0,2,False
10.1021/acs.analchem.5b02594,2346454529,Repetitive Immunoassay with a Surface Acoustic Wave Device and a Highly Stable Protein Monolayer for On-Site Monitoring of Airborne Dust Mite Allergens,2015.0,0.0,2,False
10.1021/acs.analchem.5b03008,26327230,Probna istraživanja na lokalitetu Ivandvor na trasi autoceste 5 C u 2005.,2006.0,0.0,2,False
10.1021/acs.analchem.5b03008,2416717187,Target-Induced Nanocatalyst Deactivation Facilitated by Core@Shell Nanostructures for Signal-Amplified Headspace-Colorimetric Assay of Dissolved Hydrogen Sulfide,2015.0,0.0,2,False
10.1021/acs.analchem.6b00460,27065343,Создание новых типов молочного скота и эффективность их разведения в условиях Сибири,2009.0,0.0,2,False
10.1021/acs.analchem.6b00460,2346799138,How Suitable is Matrix-Assisted Laser Desorption/Ionization-Time-of-Flight for Metabolite Imaging from Clinical Formalin-Fixed and Paraffin-Embedded Tissue Samples in Comparison to Matrix-Assisted Laser Desorption/Ionization-Fourier Transform Ion Cyclotron Resonance Mass Spectrometry?,2016.0,0.0,2,False
10.1021/acs.analchem.6b00859,27119963,褥瘡の保存的治療 : 陰圧閉鎖療法(1) (特集 褥瘡の治療 実践マニュアル),2013.0,0.0,2,False
10.1021/acs.analchem.6b00859,2344084792,Quantitative Evaluation of Filter Aided Sample Preparation (FASP) and Multienzyme Digestion FASP Protocols,2016.0,0.0,2,False
10.1021/acs.analchem.6b03355,27976860,Les résistances dans la cure psychanalytique,2010.0,0.0,2,False
10.1021/acs.analchem.6b03355,2557819084,Voltammetric Thin-Layer Ionophore-Based Films: Part 2. Semi-Empirical Treatment,2016.0,0.0,2,False
10.1021/acs.analchem.7b01315,28541034,Guerra y comunicación,2000.0,0.0,2,False
10.1021/acs.analchem.7b01315,2617743775,Microfluidic Capillaric Circuit for Rapid and Facile Bacteria Detection,2017.0,0.0,2,False
10.1021/acs.analchem.8b00933,29863845,Automatic treatament of lines,1991.0,0.0,2,False
10.1021/acs.analchem.8b00933,2805417127,Ferritin-Triggered Redox Cycling for Highly Sensitive Electrochemical Immunosensing of Protein,2018.0,0.0,2,False
10.1021/acs.analchem.8b01214,29685039,Estudo biogeográfico de líquens como vegetais indicadores de poluiçao aérea da cidade de Campinas - SP,1977.0,0.0,2,False
10.1021/acs.analchem.8b01214,2802542911,Online Monitoring of Bacterial Growth with an Electrical Sensor,2018.0,0.0,2,False
10.1021/acs.analchem.8b05802,30882204,Influència del procés històric en els valors del treball social,1988.0,0.0,2,False
10.1021/acs.analchem.8b05802,2922477280,Isotopologue Multipoint Calibration for Proteomics Biomarker Quantification in Clinical Practice,2019.0,0.0,2,False
10.1021/acs.analchem.9b01114,31058489,"稲垣恭子著, 『女学校と女学生-教養・たしなみ・モダン文化』, 中公新書, 2007年2月, 本文246頁, 本体780円+税",2008.0,0.0,2,False
10.1021/acs.analchem.9b01114,2944371554,Approach for Profiling of Glycosphingolipid Glycosylation by Multiplexed Capillary Gel Electrophoresis Coupled to Laser-Induced Fluorescence Detection To Identify Cell-Surface Markers of Human Pluripotent Stem Cells and Derived Cardiomyocytes,2019.0,0.0,2,False
10.1021/acs.analchem.9b01679,31246027,Ainielle: la memoria amarilla,2003.0,0.0,2,False
10.1021/acs.analchem.9b01679,2955691466,Precision of Taylor Dispersion,2019.0,0.0,2,False
10.1021/acs.biochem.0c00462,32931703,ツリー構造からはクリエイティブは生まれない (新しい価値を創造する クリエイティブシンキング),2011.0,0.0,2,False
10.1021/acs.biochem.0c00462,3084458619,Sequence Characterization and Molecular Modeling of Clinically Relevant Variants of the SARS-CoV-2 Main Protease,2020.0,0.0,2,False
10.1021/acs.biochem.0c00732,33094998,L'avant et l'après des proverbes,1999.0,0.0,2,False
10.1021/acs.biochem.0c00732,3094055260,Flexible Synthetic Carbohydrate Receptors as Inhibitors of Viral Attachment,2020.0,0.0,2,False
10.1021/acs.biochem.7b00106,28609625,"De la paradoja en el ""todo vale"" de Paul Feyerabend a la falacia de la falsa libertad",2003.0,0.0,2,False
10.1021/acs.biochem.7b00106,2626977844,Conformational Dynamics of the Lipopolysaccharide from <i>Escherichia coli</i> O91 Revealed by Nuclear Magnetic Resonance Spectroscopy and Molecular Simulations,2017.0,0.0,2,False
10.1021/acs.biochem.7b00584,28726394,La épica hispanoamericana en la época colonial,1997.0,0.0,2,False
10.1021/acs.biochem.7b00584,2736857166,Human CST Prefers G-Rich but Not Necessarily Telomeric Sequences,2017.0,0.0,2,False
10.1021/acs.biomac.0c00546,32692541,Nitrogen dynamics of organic farming in a crop rotation based on red clover (Trifolium pratense) leys,2008.0,0.0,2,False
10.1021/acs.biomac.0c00546,3044306508,"Thermal Compaction of Disordered and Elastin-like Polypeptides: A Temperature-Dependent, Sequence-Specific Coarse-Grained Simulation Model",2020.0,0.0,2,False
10.1021/acs.biomac.2c01363,36749901,Festival de cine de Locarno. La gran cita del verano,2010.0,0.0,2,False
10.1021/acs.biomac.2c01363,4319338237,Efficient Isolation Method for Highly Charged Phosphorylated Cellulose Nanocrystals,2023.0,0.0,2,False
10.1021/acs.biomac.4c00727,39150387,Üniversite öğrencileri için motivasyon yöntemleri,2012.0,0.0,2,False
10.1021/acs.biomac.4c00727,4401638989,Harnessing Water Competition to Drive Enzyme Crosstalk,2024.0,0.0,2,False
10.1021/acs.cgd.1c01391,35401055,"Propiedad agraria y sociedad rural en la España mediterránea : los casos valencianos y castellano en los siglos XIX y XX / Juan Romero González., reseña bibliográfica",1985.0,0.0,2,False
10.1021/acs.cgd.1c01391,4223411616,"A Comprehensive Methodology for Monitoring Evaporitic Mineral Precipitation and Hydrochemical Evolution of Saline Lakes: The Case of Lake Magadi Soda Brine (East African Rift Valley, Kenya)",2022.0,0.0,2,False
10.1021/acs.cgd.9b01312,33828439,The management of ideas,1993.0,0.0,2,False
10.1021/acs.cgd.9b01312,3015888941,Self-Assembly of Nanovoids in Si Microcrystals Epitaxially Grown on Deeply Patterned Substrates,2020.0,0.0,2,False
10.1021/acs.chemrestox.3c00008,37490747,Equilibrium Beach and Shoreface Profile of the Rio Grande do Sul Coast - South of Brazil,2003.0,0.0,2,False
10.1021/acs.chemrestox.3c00008,4385235396,Liquid Chromatography–Mass Spectrometry Screening of Cyclophosphamide DNA Damage In Vitro and in Patients Undergoing Chemotherapy Treatment,2023.0,0.0,2,False
10.1021/acs.chemrestox.6b00221,27490094,La participation des artistes grecs aux expositions universelles et internationales en Europe (1901-1939),2010.0,0.0,2,False
10.1021/acs.chemrestox.6b00221,2490251124,"Translesion Synthesis of the <i>N</i><sup>2</sup>-2′-Deoxyguanosine Adduct of the Dietary Mutagen IQ in Human Cells: Error-Free Replication by DNA Polymerase κ and Mutagenic Bypass by DNA Polymerases η, ζ, and Rev1",2016.0,0.0,2,False
